"Job","Actual cost of labor and materials","Actual cost of labor and materials per unit","Actual gross margin","Actual gross profit","Actual Job end date","Actual Job start date","Actual Labor cost","Actual Labor cost per person hour","Actual Labor cost per unit","Actual labor margin","Actual labor profit","Actual machine cost","Actual machine cost per unit","Actual materials cost","Actual materials cost per unit","Actual person hours","Actual person hours payable","Actual person hours per unit","Actual person hours productive","Actual total cost","Actual total cost per unit","Actual total margin","Actual total profit","Actual units per person hour","Availability","Customer name","Duration","Estimate name","Expected cost of labor and materials","Expected cost of labor and materials per unit","Expected gross margin","Expected gross profit","Expected Labor cost","Expected Labor cost per unit","Expected Labor margin","Expected Labor profit","Expected materials cost","Expected materials cost per unit","Expected total charge","Expected total charge per unit","Expected total cost","Expected total cost per unit","Expected total margin","Expected total profit","Invoice ID","Invoiced","Invoice date","Item alternate code 1","Item alternate code 2","Item category name","Item class","Item code","Item Customer","Item description","Item family name","Item type","Job comments","Job reference","Job status","Labor charge","Labor charge per person hour","Labor charge per unit","Labor percentage of charge","Line Efficiency","Line leader name","Line name","Machine hours","Machine Hours per unit","Machine hours productive","Materials charge","Materials charge per unit","Number of personnel","Number of Time Records","Overhead charge","Overhead charge per unit","Overhead cost","Overhead cost per unit","Performance","Project code","Project description","Project ID","Project reference 1","Project reference 2","Project Reference 3","Reconciliation completed at","Reconciliation status","Scenario name","Service Category","Signed Off","Site name","Standard people","Standard person hours","Standard Person Hours per unit","Standard units per hour","Total charge","Total charge per unit","Unit of measure","Units expected","Units produced","Units remaining"
"3952768","4161.75","1.19077","-25.34%","-841.50","2019-Dec-19 03:31 PM","2019-Dec-19 10:00 AM","841.50","16.57","0.24077","74.66%","2478.75","0.00","0.00000","3320.25","0.95000","50.77","50.77","0.00876","30.60","4161.75","1.19077","-25.34%","-841.50","114.21","77.00%","WIT Group","5.52","203-22-0447 - DOUGLAS","0.00","0.00000","100.00%","3320.25","0.00","0.00000","100.00%","3320.25","0.00","0.00000","3320.25","0.95","0.00","0.00000","-25.34%","-841.50","","No","","203-22-0447","","","","WITH-WC-10","WIT Group","203-22-0447 G&G Grapefruit Spark Water 3Ct/8Pk","","Finished Good","","","Stopped","3320.25","65.39","0.95000","25.34%","120.93%","","DOUGLAS","","0.00000","0.00","0.00","0.00000","11.00","12","0.00","0.00000","0.00","0.00000","157.04%","0447 - GRPFRT - 121619","","2040472","","","","2019-Dec-19 03:31 PM","Reconciliation complete","L - 203-22-0447","","No","West Chicago","11.00000","48.06","0.01375","800.00000","3320.25","0.95000","cs","4000.00000","3495.00000","505.00"
"3949517","332.73","1.46578","63.54%","579.81","2019-Dec-19 03:30 PM","2019-Dec-19 08:45 AM","332.73","18.08","1.46578","63.54%","579.81","0.00","0.00000","0.00","0.00000","23.51","18.40","0.08032","18.23","332.73","1.46578","63.54%","579.81","12.45","99.09%","Cargill","6.76","110027179 - C3","0.00","0.00000","100.00%","912.54","0.00","0.00000","100.00%","912.54","0.00","0.00000","912.54","4.02","0.00","0.00000","63.54%","579.81","","No","","110027179","","","","CARGILL-WC-09","Cargill","110027179 Truvia 6/30Ct 2G Case","","Finished Good","","","Stopped","912.54","38.82","4.02000","36.46%","135.70%","","C3","","0.00000","0.00","0.00","0.00000","4.00","6","0.00","0.00000","0.00","0.00000","136.95%","110027179 - 4507503161 - WK 120919","","2029632","","4507503161","","2019-Dec-19 03:28 PM","Reconciliation complete","L - 110027179","","No","West Chicago","11.00000","24.97","0.11000","100.00000","912.54","4.02000","cs","227.00000","227.00000","0.00"
"3944923","2322.74","1.18993","-25.26%","-468.34","2019-Dec-19 10:54 AM","2019-Dec-19 07:30 AM","468.34","16.49","0.23993","74.74%","1386.06","0.00","0.00000","1854.40","0.95000","28.40","28.40","0.01122","21.91","2322.74","1.18993","-25.26%","-468.34","89.09","89.23%","WIT Group","3.40","203-22-0451 - DOUGLAS","0.00","0.00000","100.00%","1854.40","0.00","0.00000","100.00%","1854.40","0.00","0.00000","1854.40","0.95","0.00","0.00000","-25.26%","-468.34","","No","","203-22-0451","","","","WITH-WC-04","WIT Group","203-22-0451 G&G Ginger Peach Spark Water 3Ct/8Pk","","Finished Good","","","Stopped","1854.40","65.29","0.95000","25.26%","109.31%","","DOUGLAS","","0.00000","0.00","0.00","0.00000","10.00","11","0.00","0.00000","0.00","0.00000","122.50%","0451 - GINGR PCH - 121619","","2037011","","203-22-0451","","2019-Dec-19 10:38 AM","Reconciliation complete","L - 203-22-0451","","No","West Chicago","11.00000","26.84","0.01375","800.00000","1854.40","0.95000","cs","1952.00000","1952.00000","0.00"
"3949507","1124.54","1.09926","62.35%","1862.62","2019-Dec-19 03:30 PM","2019-Dec-19 04:45 AM","1124.54","16.85","1.09926","62.35%","1862.62","0.00","0.00000","0.00","0.00000","73.75","66.75","0.05562","56.90","1124.54","1.09926","62.35%","1862.62","17.98","88.34%","Cargill","10.75","110025219 - C1AMS1/C2AMS1","0.00","0.00000","100.00%","2987.16","0.00","0.00000","100.00%","2987.16","0.00","0.00000","2987.16","2.92","0.00","0.00000","62.35%","1862.62","","No","","110025219","","","","CARGILL-WC-08","Cargill","110025219 Truvia Brown Sugar Blend 8/18Oz Case","","Finished Good","","","Stopped","2987.16","40.50","2.92000","37.65%","118.26%","","C1","","0.00000","0.00","0.00","0.00000","7.00","7","0.00","0.00000","0.00","0.00000","133.88%","110025219 - 4507434692","Original PO was for 7,000 but requested a decrease as we overran the November PO","2037519","","4507434692","","2019-Dec-19 03:39 PM","Reconciliation complete","L - 110025219","","No","West Chicago","7.00000","76.18","0.07447","94.00000","2987.16","2.92000","cs","1023.00000","1023.00000","0.00"
"3949558","677.13","1.94020","57.54%","917.80","2019-Dec-19 03:40 PM","2019-Dec-19 04:45 AM","677.13","17.54","1.94020","57.54%","917.80","0.00","0.00000","0.00","0.00000","42.59","38.59","0.07506","26.20","677.13","1.94020","57.54%","917.80","13.32","70.19%","Conagra","10.93","1601201180 - L1","0.00","0.00000","100.00%","1594.93","0.00","0.00000","100.00%","1594.93","0.00","0.00000","1594.93","4.57","0.00","0.00000","57.54%","917.80","","No","","1601201180","","","","CONAGRA-WC-18","Conagra","1601201180 Bigs 6/6Ct/3.5Oz Original Kernels","","Finished Good","","","Stopped","1594.93","37.44","4.57000","42.46%","77.93%","","L1","","0.00000","0.00","0.00","0.00000","4.00","4","0.00","0.00000","0.00","0.00000","111.02%","1601201180 - PO UPDATE","","2036346","","","","2019-Dec-19 03:40 PM","Reconciliation complete","L - 1601201180","","No","West Chicago","5.00000","29.08","0.08333","60.00000","1594.93","4.57000","cs","349.00000","349.00000","0.00"
"3949535","808.73","0.74813","59.78%","1201.93","2019-Dec-19 03:32 PM","2019-Dec-19 04:30 AM","803.78","17.30","0.74355","60.02%","1206.88","0.00","0.00000","4.95","0.00458","51.55","46.46","0.03759","40.63","808.73","0.74813","59.78%","1201.93","26.60","90.60%","Cargill","11.05","110002924 - C2","0.00","0.00000","100.00%","2010.66","0.00","0.00000","100.00%","2010.66","0.00","0.00000","2010.66","1.86","0.00","0.00000","59.78%","1201.93","","No","","110002924","","","","CARGILL-WC-02","Cargill","110002924 Truvia Baking Blend 8/24Oz Case","","Finished Good","","","Stopped","2010.66","39.01","1.86000","39.98%","100.43%","","C2","","0.00000","0.00","0.00","0.00000","5.00","5","0.00","0.00000","0.00","0.00000","110.85%","110002924 - 4507434634 - 121319","","2036160","","4507434634","","2019-Dec-19 03:32 PM","Reconciliation complete","L - 110002924","","No","West Chicago","5.00000","45.04","0.04167","120.00000","2010.66","1.86000","cs","1081.00000","1081.00000","0.00"
"3949540","683.70","0.45580","56.34%","882.30","2019-Dec-19 03:30 PM","2019-Dec-19 04:30 AM","683.70","17.56","0.45580","56.34%","882.30","0.00","0.00000","0.00","0.00000","43.00","38.93","0.02108","31.63","683.70","0.45580","56.34%","882.30","47.43","84.16%","Conagra","11.00","1601201897 - L1/L2","0.00","0.00000","100.00%","1566.00","0.00","0.00000","100.00%","1566.00","0.00","0.00000","1566.00","1.044","0.00","0.00000","56.34%","882.30","","No","","1601201897","","","","CONAGRA-WC-45","Conagra","1601201897 Bigs 12Ct/3.625 Oz Taco Supreme Sunflower Seeds","","Finished Good","","","Stopped","1566.00","36.42","1.04400","43.66%","93.92%","","L2","","0.00000","0.00","0.00","0.00000","4.00","4","0.00","0.00000","0.00","0.00000","111.59%","1601201897 - 3190588","","2034307","","3190588","","2019-Dec-19 03:35 PM","Reconciliation complete","L - 1601201897","","No","West Chicago","4.00000","35.29","0.02353","170.00000","1566.00","1.04400","cs","1500.00000","1500.00000","0.00"
"3949545","4267.61","1.30110","-24.63%","-843.29","2019-Dec-19 03:37 PM","2019-Dec-19 04:30 AM","837.65","17.25","0.25538","75.54%","2586.67","0.00","0.00000","3429.96","1.04572","53.62","48.57","0.01361","44.64","4267.61","1.30110","-24.63%","-843.29","73.48","94.81%","Conagra","11.12","9688700220 - L3/L4","0.00","0.00000","100.00%","3424.32","0.00","0.00000","100.00%","3424.32","0.00","0.00000","3424.32","1.044","0.00","0.00000","-24.63%","-843.29","","No","","9688700220","","","","CONAGRA-WC-68","Conagra","9688700220 Bigs 12Ct/5.35Oz Dill Pickle Sunflower Seeds","","Finished Good","","","Stopped","3424.32","63.86","1.04400","24.46%","112.36%","","L3","","0.00000","0.00","0.00","0.00000","6.00","6","0.00","0.00000","0.00","0.00000","118.51%","9688700220 - 3195672-50","","2038572","","","","2019-Dec-19 03:36 PM","Reconciliation complete","L - 9688700220","","No","West Chicago","5.00000","52.90","0.01613","310.00000","3424.32","1.04400","cs","3255.00000","3280.00000","-25.00"
"3951241","3596.80","1.37283","-31.50%","-861.52","2019-Dec-19 03:30 PM","2019-Dec-19 04:30 AM","850.60","17.88","0.32466","68.90%","1884.68","0.00","0.00000","2746.20","1.04817","52.75","47.58","0.01296","33.95","3596.80","1.37283","-31.50%","-861.52","77.16","74.09%","Conagra","11.00","9688700220 - L3/L4","0.00","0.00000","100.00%","2735.28","0.00","0.00000","100.00%","2735.28","0.00","0.00000","2735.28","1.044","0.00","0.00000","-31.50%","-861.52","","No","","9688700220","","","","CONAGRA-WC-68","Conagra","9688700220 Bigs 12Ct/5.35Oz Dill Pickle Sunflower Seeds","","Finished Good","","","Stopped","2735.28","51.85","1.04400","31.10%","92.21%","","L4","","0.00000","0.00","0.00","0.00000","5.00","5","0.00","0.00000","0.00","0.00000","124.46%","9688700220 - 3195672-50","","2038572","","","","2019-Dec-19 03:27 PM","Reconciliation complete","L - 9688700220","","No","West Chicago","5.00000","42.26","0.01613","310.00000","2735.28","1.04400","cs","3255.00000","2620.00000","635.00"
"3952335","1016.38","4.70548","-16.18%","-141.58","2019-Dec-19 10:18 AM","2019-Dec-19 04:30 AM","1016.38","16.49","4.70548","-16.18%","-141.58","0.00","0.00000","0.00","0.00000","61.64","61.64","0.25558","55.20","1016.38","4.70548","-16.18%","-141.58","3.91","96.64%","Jel Sert Company","5.81","32400 - JS1","0.00","0.00000","100.00%","874.80","0.00","0.00000","100.00%","874.80","0.00","0.00000","874.80","4.05","0.00","0.00000","-16.18%","-141.58","","No","","32400","","","","JELSERT-WC-20","Jel Sert Company","32400 144Ct  SUNKIST Skinny Tower Shipper","","Finished Good","","","Stopped","874.80","14.19","4.05000","116.18%","83.19%","","JS2","","0.00000","0.00","0.00","0.00000","10.00","13","0.00","0.00000","0.00","0.00000","86.08%","32400 - WK 121619","","2038537","","","","2019-Dec-19 10:17 AM","Reconciliation complete","L - 32400","","No","West Chicago","11.00000","47.52","0.22000","50.00000","874.80","4.05000","cs","216.00000","216.00000","0.00"
"3952741","1357.36","0.27924","28.58%","543.29","2019-Dec-19 03:33 PM","2019-Dec-19 04:30 AM","1357.36","16.31","0.27924","28.58%","543.29","0.00","0.00000","0.00","0.00000","93.06","83.22","0.01638","79.61","1357.36","0.27924","28.58%","543.29","61.06","99.96%","Conagra","11.06","7092047688D - SMD1/SMD2","0.00","0.00000","100.00%","1900.65","0.00","0.00000","100.00%","1900.65","0.00","0.00000","1900.65","0.391","0.00","0.00000","28.58%","543.29","","No","","7092047688D","","","","CONAGRA-WC-66","Conagra","7092047688D Swiss Miss 4/30Ct Marshmallow - Downcount","","Finished Good","","","Stopped","1900.65","20.42","0.39100","71.42%","125.60%","","JS1","","0.00000","0.00","0.00","0.00000","9.00","9","0.00","0.00000","0.00","0.00000","125.64%","7092047688D - 3191818-30","","2038616","","","","2019-Dec-19 03:33 PM","Reconciliation complete","L - 7092047688D","","No","West Chicago","10.00000","100.02","0.02058","486.00000","1900.65","0.39100","cs","4861.00000","4861.00000","0.00"
"3952744","2031.34","1.21492","-27.89%","-442.94","2019-Dec-19 07:21 AM","2019-Dec-19 04:30 AM","442.94","16.58","0.26492","72.11%","1145.46","0.00","0.00000","1588.40","0.95000","26.71","26.71","0.01457","24.35","2031.34","1.21492","-27.89%","-442.94","68.65","91.17%","WIT Group","2.86","203-22-0446 - DOUGLAS","0.00","0.00000","100.00%","1588.40","0.00","0.00000","100.00%","1588.40","0.00","0.00000","1588.40","0.95","0.00","0.00000","-27.89%","-442.94","","No","","203-22-0446","","","","WITH-WC-08","WIT Group","203-22-0446 G&G Rasp Blackberry Spark Water 3Ct/8Pk","","Finished Good","","","Stopped","1588.40","59.46","0.95000","27.89%","86.06%","","DOUGLAS","","0.00000","0.00","0.00","0.00000","10.00","11","0.00","0.00000","0.00","0.00000","94.40%","0446 - RASP - 121319","","2035468","","203-22-0446","","2019-Dec-19 07:21 AM","Reconciliation complete","L - 203-22-0446","","No","West Chicago","11.00000","22.99","0.01375","800.00000","1588.40","0.95000","cs","2000.00000","1672.00000","328.00"
"3952748","215.88","0.77099","65.08%","402.36","2019-Dec-19 08:48 AM","2019-Dec-19 04:30 AM","215.88","18.09","0.77099","65.08%","402.36","0.00","0.00000","0.00","0.00000","11.93","11.93","0.03758","10.52","215.88","0.77099","65.08%","402.36","26.61","96.37%","Ford Gum","4.31","00103 - L5","0.00","0.00000","100.00%","618.24","0.00","0.00000","100.00%","618.24","0.00","0.00000","618.24","2.208","0.00","0.00000","65.08%","402.36","","No","","00103-TRAYR1","","","","FGUM-WC-03","Ford Gum","00103-TRAYR1 Cinnamon Military Energy Gum","","Finished Good","","","Stopped","618.24","51.82","2.20800","34.92%","128.22%","","L5","","0.00000","0.00","0.00","0.00000","2.00","3","0.00","0.00000","0.00","0.00000","133.06%","00103 - CINNAMN - 121619","","2038586","","","","2019-Dec-19 08:48 AM","Reconciliation complete","L - 00103","","No","West Chicago","4.00000","14.00","0.05000","80.00000","618.24","2.20800","tr","277.00000","280.00000","-3.00"
"3952757","7105.12","208.97420","-50.13%","-2372.32","2019-Dec-19 03:30 PM","2019-Dec-19 04:30 AM","2372.32","16.25","69.77420","49.87%","2360.48","0.00","0.00000","4732.80","139.20000","166.97","146.03","4.08392","138.85","7105.12","208.97420","-50.13%","-2372.32","0.24","97.75%","Conagra","11.00","7092047654 - SMR1/SMR2","0.00","0.00000","100.00%","4732.80","0.00","0.00000","100.00%","4732.80","0.00","0.00000","4732.80","139.2","0.00","0.00000","-50.13%","-2372.32","","No","","7092047654","","","","CONAGRA-WC-58","Conagra","7092047654 Swiss Miss 160/50Ct Milk Choc Cocoa","","Finished Good","","","Stopped","4732.80","28.35","139.20000","50.13%","83.77%","","COFFEE1","","0.00000","0.00","0.00","0.00000","21.00","22","0.00","0.00000","0.00","0.00000","85.70%","7092047654 - combined","","2038335","","","","2019-Dec-19 03:27 PM","Reconciliation complete","L - 7092047654","","No","West Chicago","21.00000","119.00","3.50000","6.00000","4732.80","139.20000","pl","34.00000","34.00000","0.00"
"3949538","678.28","0.41817","59.94%","1015.09","2019-Dec-19 02:00 AM","2019-Dec-18 03:15 PM","678.28","17.62","0.41817","59.94%","1015.09","0.00","0.00000","0.00","0.00000","40.50","38.49","0.02093","33.95","678.28","0.41817","59.94%","1015.09","47.78","93.83%","Conagra","10.75","1601201897 - L1/L2","0.00","0.00000","100.00%","1693.37","0.00","0.00000","100.00%","1693.37","0.00","0.00000","1693.37","1.044","0.00","0.00000","59.94%","1015.09","","No","","1601201897","","","","CONAGRA-WC-45","Conagra","1601201897 Bigs 12Ct/3.625 Oz Taco Supreme Sunflower Seeds","","Finished Good","","","Stopped","1693.37","41.81","1.04400","40.06%","105.49%","","L2","","0.00000","0.00","0.00","0.00000","4.00","4","0.00","0.00000","0.00","0.00000","112.43%","1601201897 - 3190588","","2034307","","3190588","","2019-Dec-19 02:08 AM","Reconciliation complete","L - 1601201897","","No","West Chicago","4.00000","38.16","0.02353","170.00000","1693.37","1.04400","cs","1622.00000","1622.00000","0.00"
"3949551","4438.48","1.30199","-24.71%","-879.49","2019-Dec-19 02:00 AM","2019-Dec-18 03:15 PM","870.63","17.22","0.25539","75.54%","2688.37","0.00","0.00000","3567.85","1.04660","53.00","50.56","0.01323","45.10","4438.48","1.30199","-24.71%","-879.49","75.59","94.55%","Conagra","10.75","9688700220 - L3/L4","0.00","0.00000","100.00%","3559.00","0.00","0.00000","100.00%","3559.00","0.00","0.00000","3559.00","1.044","0.00","0.00000","-24.71%","-879.49","","No","","9688700220","","","","CONAGRA-WC-68","Conagra","9688700220 Bigs 12Ct/5.35Oz Dill Pickle Sunflower Seeds","","Finished Good","","","Stopped","3559.00","67.15","1.04400","24.46%","115.28%","","L3","","0.00000","0.00","0.00","0.00000","5.00","5","0.00","0.00000","0.00","0.00000","121.92%","9688700220 - 3195672-50","","2038572","","","","2019-Dec-19 02:11 AM","Reconciliation complete","L - 9688700220","","No","West Chicago","5.00000","54.98","0.01613","310.00000","3559.00","1.04400","cs","3410.00000","3409.00000","1.00"
"3949557","874.43","1.65612","63.76%","1538.53","2019-Dec-19 02:15 AM","2019-Dec-18 03:15 PM","874.43","17.23","1.65612","63.76%","1538.53","0.00","0.00000","0.00","0.00000","53.25","50.75","0.07646","40.37","874.43","1.65612","63.76%","1538.53","13.08","84.31%","Conagra","11.00","1601201180 - L1","0.00","0.00000","100.00%","2412.96","0.00","0.00000","100.00%","2412.96","0.00","0.00000","2412.96","4.57","0.00","0.00000","63.76%","1538.53","","No","","1601201180","","","","CONAGRA-WC-18","Conagra","1601201180 Bigs 6/6Ct/3.5Oz Original Kernels","","Finished Good","","","Stopped","2412.96","45.31","4.57000","36.24%","91.89%","","L1","","0.00000","0.00","0.00","0.00000","5.00","5","0.00","0.00000","0.00","0.00000","108.98%","1601201180 - PO UPDATE","","2036346","","","","2019-Dec-19 02:18 AM","Reconciliation complete","L - 1601201180","","No","West Chicago","5.00000","44.00","0.08333","60.00000","2412.96","4.57000","cs","528.00000","528.00000","0.00"
"3951874","1502.08","0.27734","29.07%","615.58","2019-Dec-19 02:00 AM","2019-Dec-18 03:15 PM","1502.08","16.64","0.27734","29.07%","615.58","0.00","0.00000","0.00","0.00000","94.75","90.25","0.01533","83.01","1502.08","0.27734","29.07%","615.58","65.24","98.06%","Conagra","10.75","7092047688D - SMD1/SMD2","0.00","0.00000","100.00%","2117.66","0.00","0.00000","100.00%","2117.66","0.00","0.00000","2117.66","0.391","0.00","0.00000","29.07%","615.58","","No","","7092047688D","","","","CONAGRA-WC-66","Conagra","7092047688D Swiss Miss 4/30Ct Marshmallow - Downcount","","Finished Good","","","Stopped","2117.66","22.35","0.39100","70.93%","131.64%","","JS1","","0.00000","0.00","0.00","0.00000","9.00","9","0.00","0.00000","0.00","0.00000","134.24%","7092047688D - 3191818-30","","2038616","","","","2019-Dec-19 02:02 AM","Reconciliation complete","L - 7092047688D","","No","West Chicago","10.00000","111.44","0.02058","486.00000","2117.66","0.39100","cs","5416.00000","5416.00000","0.00"
"3951882","4039.18","1.32432","-26.85%","-854.98","2019-Dec-19 02:00 AM","2019-Dec-18 03:15 PM","849.99","17.22","0.27869","73.31%","2334.21","0.00","0.00000","3189.19","1.04564","53.00","49.36","0.01332","40.62","4039.18","1.32432","-26.85%","-854.98","75.09","85.01%","Conagra","10.75","9688700220 - L3/L4","0.00","0.00000","100.00%","3184.20","0.00","0.00000","100.00%","3184.20","0.00","0.00000","3184.20","1.044","0.00","0.00000","-26.85%","-854.98","","No","","9688700220","","","","CONAGRA-WC-68","Conagra","9688700220 Bigs 12Ct/5.35Oz Dill Pickle Sunflower Seeds","","Finished Good","","","Stopped","3184.20","60.08","1.04400","26.69%","102.95%","","L4","","0.00000","0.00","0.00","0.00000","5.00","5","0.00","0.00000","0.00","0.00000","121.11%","9688700220 - 3195672-50","","2038572","","","","2019-Dec-19 02:15 AM","Reconciliation complete","L - 9688700220","","No","West Chicago","5.00000","49.19","0.01613","310.00000","3184.20","1.04400","cs","3255.00000","3050.00000","205.00"
"3951238","329.67","1.17739","46.68%","288.57","2019-Dec-18 03:15 PM","2019-Dec-18 10:45 AM","329.67","18.32","1.17739","46.68%","288.57","0.00","0.00000","0.00","0.00000","18.00","18.00","0.05968","16.71","329.67","1.17739","46.68%","288.57","16.76","98.43%","Ford Gum","4.50","00103 - L5","0.00","0.00000","100.00%","618.24","0.00","0.00000","100.00%","618.24","0.00","0.00000","618.24","2.208","0.00","0.00000","46.68%","288.57","","No","","00103-TRAYR1","","","","FGUM-WC-03","Ford Gum","00103-TRAYR1 Cinnamon Military Energy Gum","","Finished Good","","","Stopped","618.24","34.35","2.20800","53.32%","82.46%","","L5","","0.00000","0.00","0.00","0.00000","3.00","4","0.00","0.00000","0.00","0.00000","83.78%","00103 - CINNAMN - 121619","","2038586","","","","2019-Dec-18 03:19 PM","Reconciliation complete","L - 00103","","No","West Chicago","4.00000","14.00","0.05000","80.00000","618.24","2.20800","tr","280.00000","280.00000","0.00"
